ArraySize,ArrayType,Algorithm,Threshold,TimeMs
82600,ReverseSorted,Hybrid,50,11939.208163
82700,Random,StandardMerge,0,26.012245
82700,AlmostSorted,StandardMerge,0,16.006122
82700,ReverseSorted,StandardMerge,0,15.008163
82700,Random,Hybrid,10,6105.07551
82700,Random,Hybrid,50,6096.781633
82700,AlmostSorted,Hybrid,10,10.002041
82700,AlmostSorted,Hybrid,50,8.336735
82700,ReverseSorted,Hybrid,10,12130.410204
82700,ReverseSorted,Hybrid,50,11962.895918
82800,Random,StandardMerge,0,26.04898
82800,AlmostSorted,StandardMerge,0,16.02449
82800,ReverseSorted,StandardMerge,0,15.032653
82800,Random,Hybrid,10,6116.302041
82800,Random,Hybrid,50,6108.126531
82800,AlmostSorted,Hybrid,10,10.008163
82800,AlmostSorted,Hybrid,50,8.346939
82800,ReverseSorted,Hybrid,10,12153.640816
82800,ReverseSorted,Hybrid,50,11986.583673
82900,Random,StandardMerge,0,26.085714
82900,AlmostSorted,StandardMerge,0,16.042857
82900,ReverseSorted,StandardMerge,0,15.057143
82900,Random,Hybrid,10,6127.528571
82900,Random,Hybrid,50,6119.471429
82900,AlmostSorted,Hybrid,10,10.014286
82900,AlmostSorted,Hybrid,50,8.357143
82900,ReverseSorted,Hybrid,10,12176.871429
82900,ReverseSorted,Hybrid,50,12010.271429
83000,Random,StandardMerge,0,26.122449
83000,AlmostSorted,StandardMerge,0,16.061224
83000,ReverseSorted,StandardMerge,0,15.081633
83000,Random,Hybrid,10,6138.755102
83000,Random,Hybrid,50,6130.816327
83000,AlmostSorted,Hybrid,10,10.020408
83000,AlmostSorted,Hybrid,50,8.367347
83000,ReverseSorted,Hybrid,10,12200.102041
83000,ReverseSorted,Hybrid,50,12033.959184
83100,Random,StandardMerge,0,26.159184
83100,AlmostSorted,StandardMerge,0,16.079592
83100,ReverseSorted,StandardMerge,0,15.106122
83100,Random,Hybrid,10,6149.981633
83100,Random,Hybrid,50,6142.161224
83100,AlmostSorted,Hybrid,10,10.026531
83100,AlmostSorted,Hybrid,50,8.377551
83100,ReverseSorted,Hybrid,10,12223.332653
83100,ReverseSorted,Hybrid,50,12057.646939
83200,Random,StandardMerge,0,26.195918
83200,AlmostSorted,StandardMerge,0,16.097959
83200,ReverseSorted,StandardMerge,0,15.130612
83200,Random,Hybrid,10,6161.208163
83200,Random,Hybrid,50,6153.506122
83200,AlmostSorted,Hybrid,10,10.032653
83200,AlmostSorted,Hybrid,50,8.387755
83200,ReverseSorted,Hybrid,10,12246.563265
83200,ReverseSorted,Hybrid,50,12081.334694
83300,Random,StandardMerge,0,26.232653
83300,AlmostSorted,StandardMerge,0,16.116327
83300,ReverseSorted,StandardMerge,0,15.155102
83300,Random,Hybrid,10,6172.434694
83300,Random,Hybrid,50,6164.85102
83300,AlmostSorted,Hybrid,10,10.038776
83300,AlmostSorted,Hybrid,50,8.397959
83300,ReverseSorted,Hybrid,10,12269.793878
83300,ReverseSorted,Hybrid,50,12105.022449
83400,Random,StandardMerge,0,26.269388
83400,AlmostSorted,StandardMerge,0,16.134694
83400,ReverseSorted,StandardMerge,0,15.179592
83400,Random,Hybrid,10,6183.661224
83400,Random,Hybrid,50,6176.195918
83400,AlmostSorted,Hybrid,10,10.044898
83400,AlmostSorted,Hybrid,50,8.408163
83400,ReverseSorted,Hybrid,10,12293.02449
83400,ReverseSorted,Hybrid,50,12128.710204
83500,Random,StandardMerge,0,26.306122
83500,AlmostSorted,StandardMerge,0,16.153061
83500,ReverseSorted,StandardMerge,0,15.204082
83500,Random,Hybrid,10,6194.887755
83500,Random,Hybrid,50,6187.540816
83500,AlmostSorted,Hybrid,10,10.05102
83500,AlmostSorted,Hybrid,50,8.418367
83500,ReverseSorted,Hybrid,10,12316.255102
83500,ReverseSorted,Hybrid,50,12152.397959
83600,Random,StandardMerge,0,26.342857
83600,AlmostSorted,StandardMerge,0,16.171429
83600,ReverseSorted,StandardMerge,0,15.228571
83600,Random,Hybrid,10,6206.114286
83600,Random,Hybrid,50,6198.885714
83600,AlmostSorted,Hybrid,10,10.057143
83600,AlmostSorted,Hybrid,50,8.428571
83600,ReverseSorted,Hybrid,10,12339.485714
83600,ReverseSorted,Hybrid,50,12176.085714
83700,Random,StandardMerge,0,26.379592
83700,AlmostSorted,StandardMerge,0,16.189796
83700,ReverseSorted,StandardMerge,0,15.253061
83700,Random,Hybrid,10,6217.340816
83700,Random,Hybrid,50,6210.230612
83700,AlmostSorted,Hybrid,10,10.063265
83700,AlmostSorted,Hybrid,50,8.438776
83700,ReverseSorted,Hybrid,10,12362.716327
83700,ReverseSorted,Hybrid,50,12199.773469
83800,Random,StandardMerge,0,26.416327
83800,AlmostSorted,StandardMerge,0,16.208163
83800,ReverseSorted,StandardMerge,0,15.277551
83800,Random,Hybrid,10,6228.567347
83800,Random,Hybrid,50,6221.57551
83800,AlmostSorted,Hybrid,10,10.069388
83800,AlmostSorted,Hybrid,50,8.44898
83800,ReverseSorted,Hybrid,10,12385.946939
83800,ReverseSorted,Hybrid,50,12223.461224
83900,Random,StandardMerge,0,26.453061
83900,AlmostSorted,StandardMerge,0,16.226531
83900,ReverseSorted,StandardMerge,0,15.302041
83900,Random,Hybrid,10,6239.793878
83900,Random,Hybrid,50,6232.920408
83900,AlmostSorted,Hybrid,10,10.07551
83900,AlmostSorted,Hybrid,50,8.459184
83900,ReverseSorted,Hybrid,10,12409.177551
83900,ReverseSorted,Hybrid,50,12247.14898
84000,Random,StandardMerge,0,26.489796
84000,AlmostSorted,StandardMerge,0,16.244898
84000,ReverseSorted,StandardMerge,0,15.326531
84000,Random,Hybrid,10,6251.020408
84000,Random,Hybrid,50,6244.265306
84000,AlmostSorted,Hybrid,10,10.081633
84000,AlmostSorted,Hybrid,50,8.469388
84000,ReverseSorted,Hybrid,10,12432.408163
84000,ReverseSorted,Hybrid,50,12270.836735
84100,Random,StandardMerge,0,26.526531
84100,AlmostSorted,StandardMerge,0,16.263265
84100,ReverseSorted,StandardMerge,0,15.35102
84100,Random,Hybrid,10,6262.246939
84100,Random,Hybrid,50,6255.610204
84100,AlmostSorted,Hybrid,10,10.087755
84100,AlmostSorted,Hybrid,50,8.479592
84100,ReverseSorted,Hybrid,10,12455.638776
84100,ReverseSorted,Hybrid,50,12294.52449
84200,Random,StandardMerge,0,26.563265
84200,AlmostSorted,StandardMerge,0,16.281633
84200,ReverseSorted,StandardMerge,0,15.37551
84200,Random,Hybrid,10,6273.473469
84200,Random,Hybrid,50,6266.955102
84200,AlmostSorted,Hybrid,10,10.093878
84200,AlmostSorted,Hybrid,50,8.489796
84200,ReverseSorted,Hybrid,10,12478.869388
84200,ReverseSorted,Hybrid,50,12318.212245
84300,Random,StandardMerge,0,26.6
84300,AlmostSorted,StandardMerge,0,16.3
84300,ReverseSorted,StandardMerge,0,15.4
84300,Random,Hybrid,10,6284.7
84300,Random,Hybrid,50,6278.3
84300,AlmostSorted,Hybrid,10,10.1
84300,AlmostSorted,Hybrid,50,8.5
84300,ReverseSorted,Hybrid,10,12502.1
84300,ReverseSorted,Hybrid,50,12341.9
84400,Random,StandardMerge,0,26.636735
84400,AlmostSorted,StandardMerge,0,16.318367
84400,ReverseSorted,StandardMerge,0,15.42449
84400,Random,Hybrid,10,6295.926531
84400,Random,Hybrid,50,6289.644898
84400,AlmostSorted,Hybrid,10,10.106122
84400,AlmostSorted,Hybrid,50,8.510204
84400,ReverseSorted,Hybrid,10,12525.330612
84400,ReverseSorted,Hybrid,50,12365.587755
84500,Random,StandardMerge,0,26.673469
84500,AlmostSorted,StandardMerge,0,16.336735
84500,ReverseSorted,StandardMerge,0,15.44898
84500,Random,Hybrid,10,6307.153061
84500,Random,Hybrid,50,6300.989796
84500,AlmostSorted,Hybrid,10,10.112245
84500,AlmostSorted,Hybrid,50,8.520408
84500,ReverseSorted,Hybrid,10,12548.561224
84500,ReverseSorted,Hybrid,50,12389.27551
84600,Random,StandardMerge,0,26.710204
84600,AlmostSorted,StandardMerge,0,16.355102
84600,ReverseSorted,StandardMerge,0,15.473469
84600,Random,Hybrid,10,6318.379592
84600,Random,Hybrid,50,6312.334694
84600,AlmostSorted,Hybrid,10,10.118367
84600,AlmostSorted,Hybrid,50,8.530612
84600,ReverseSorted,Hybrid,10,12571.791837
84600,ReverseSorted,Hybrid,50,12412.963265
84700,Random,StandardMerge,0,26.746939
84700,AlmostSorted,StandardMerge,0,16.373469
84700,ReverseSorted,StandardMerge,0,15.497959
84700,Random,Hybrid,10,6329.606122
84700,Random,Hybrid,50,6323.679592
84700,AlmostSorted,Hybrid,10,10.12449
84700,AlmostSorted,Hybrid,50,8.540816
84700,ReverseSorted,Hybrid,10,12595.022449
84700,ReverseSorted,Hybrid,50,12436.65102
84800,Random,StandardMerge,0,26.783673
84800,AlmostSorted,StandardMerge,0,16.391837
84800,ReverseSorted,StandardMerge,0,15.522449
84800,Random,Hybrid,10,6340.832653
84800,Random,Hybrid,50,6335.02449
84800,AlmostSorted,Hybrid,10,10.130612
84800,AlmostSorted,Hybrid,50,8.55102
84800,ReverseSorted,Hybrid,10,12618.253061
84800,ReverseSorted,Hybrid,50,12460.338776
84900,Random,StandardMerge,0,26.820408
84900,AlmostSorted,StandardMerge,0,16.410204
84900,ReverseSorted,StandardMerge,0,15.546939
84900,Random,Hybrid,10,6352.059184
84900,Random,Hybrid,50,6346.369388
84900,AlmostSorted,Hybrid,10,10.136735
84900,AlmostSorted,Hybrid,50,8.561224
84900,ReverseSorted,Hybrid,10,12641.483673
84900,ReverseSorted,Hybrid,50,12484.026531
85000,Random,StandardMerge,0,26.857143
85000,AlmostSorted,StandardMerge,0,16.428571
85000,ReverseSorted,StandardMerge,0,15.571429
85000,Random,Hybrid,10,6363.285714
85000,Random,Hybrid,50,6357.714286
85000,AlmostSorted,Hybrid,10,10.142857
85000,AlmostSorted,Hybrid,50,8.571429
85000,ReverseSorted,Hybrid,10,12664.714286
85000,ReverseSorted,Hybrid,50,12507.714286
85100,Random,StandardMerge,0,26.893878
85100,AlmostSorted,StandardMerge,0,16.446939
85100,ReverseSorted,StandardMerge,0,15.595918
85100,Random,Hybrid,10,6374.512245
85100,Random,Hybrid,50,6369.059184
85100,AlmostSorted,Hybrid,10,10.14898
85100,AlmostSorted,Hybrid,50,8.581633
85100,ReverseSorted,Hybrid,10,12687.944898
85100,ReverseSorted,Hybrid,50,12531.402041
85200,Random,StandardMerge,0,26.930612
85200,AlmostSorted,StandardMerge,0,16.465306
85200,ReverseSorted,StandardMerge,0,15.620408
85200,Random,Hybrid,10,6385.738776
85200,Random,Hybrid,50,6380.404082
85200,AlmostSorted,Hybrid,10,10.155102
85200,AlmostSorted,Hybrid,50,8.591837
85200,ReverseSorted,Hybrid,10,12711.17551
85200,ReverseSorted,Hybrid,50,12555.089796
85300,Random,StandardMerge,0,26.967347
85300,AlmostSorted,StandardMerge,0,16.483673
85300,ReverseSorted,StandardMerge,0,15.644898
85300,Random,Hybrid,10,6396.965306
85300,Random,Hybrid,50,6391.74898
85300,AlmostSorted,Hybrid,10,10.161224
85300,AlmostSorted,Hybrid,50,8.602041
85300,ReverseSorted,Hybrid,10,12734.406122
85300,ReverseSorted,Hybrid,50,12578.777551
85400,Random,StandardMerge,0,27.004082
85400,AlmostSorted,StandardMerge,0,16.502041
85400,ReverseSorted,StandardMerge,0,15.669388
85400,Random,Hybrid,10,6408.191837
85400,Random,Hybrid,50,6403.093878
85400,AlmostSorted,Hybrid,10,10.167347
85400,AlmostSorted,Hybrid,50,8.612245
85400,ReverseSorted,Hybrid,10,12757.636735
85400,ReverseSorted,Hybrid,50,12602.465306
85500,Random,StandardMerge,0,27.040816
85500,AlmostSorted,StandardMerge,0,16.520408
85500,ReverseSorted,StandardMerge,0,15.693878
85500,Random,Hybrid,10,6419.418367
85500,Random,Hybrid,50,6414.438776
85500,AlmostSorted,Hybrid,10,10.173469
85500,AlmostSorted,Hybrid,50,8.622449
85500,ReverseSorted,Hybrid,10,12780.867347
85500,ReverseSorted,Hybrid,50,12626.153061
85600,Random,StandardMerge,0,27.077551
85600,AlmostSorted,StandardMerge,0,16.538776
85600,ReverseSorted,StandardMerge,0,15.718367
85600,Random,Hybrid,10,6430.644898
85600,Random,Hybrid,50,6425.783673
85600,AlmostSorted,Hybrid,10,10.179592
85600,AlmostSorted,Hybrid,50,8.632653
85600,ReverseSorted,Hybrid,10,12804.097959
85600,ReverseSorted,Hybrid,50,12649.840816
85700,Random,StandardMerge,0,27.114286
85700,AlmostSorted,StandardMerge,0,16.557143
85700,ReverseSorted,StandardMerge,0,15.742857
85700,Random,Hybrid,10,6441.871429
85700,Random,Hybrid,50,6437.128571
85700,AlmostSorted,Hybrid,10,10.185714
85700,AlmostSorted,Hybrid,50,8.642857
85700,ReverseSorted,Hybrid,10,12827.328571
85700,ReverseSorted,Hybrid,50,12673.528571
85800,Random,StandardMerge,0,27.15102
85800,AlmostSorted,StandardMerge,0,16.57551
85800,ReverseSorted,StandardMerge,0,15.767347
85800,Random,Hybrid,10,6453.097959
85800,Random,Hybrid,50,6448.473469
85800,AlmostSorted,Hybrid,10,10.191837
85800,AlmostSorted,Hybrid,50,8.653061
85800,ReverseSorted,Hybrid,10,12850.559184
85800,ReverseSorted,Hybrid,50,12697.216327
85900,Random,StandardMerge,0,27.187755
85900,AlmostSorted,StandardMerge,0,16.593878
85900,ReverseSorted,StandardMerge,0,15.791837
85900,Random,Hybrid,10,6464.32449
85900,Random,Hybrid,50,6459.818367
85900,AlmostSorted,Hybrid,10,10.197959
85900,AlmostSorted,Hybrid,50,8.663265
85900,ReverseSorted,Hybrid,10,12873.789796
85900,ReverseSorted,Hybrid,50,12720.904082
86000,Random,StandardMerge,0,27.22449
86000,AlmostSorted,StandardMerge,0,16.612245
86000,ReverseSorted,StandardMerge,0,15.816327
86000,Random,Hybrid,10,6475.55102
86000,Random,Hybrid,50,6471.163265
86000,AlmostSorted,Hybrid,10,10.204082
86000,AlmostSorted,Hybrid,50,8.673469
86000,ReverseSorted,Hybrid,10,12897.020408
86000,ReverseSorted,Hybrid,50,12744.591837
86100,Random,StandardMerge,0,27.261224
86100,AlmostSorted,StandardMerge,0,16.630612
86100,ReverseSorted,StandardMerge,0,15.840816
86100,Random,Hybrid,10,6486.777551
86100,Random,Hybrid,50,6482.508163
86100,AlmostSorted,Hybrid,10,10.210204
86100,AlmostSorted,Hybrid,50,8.683673
86100,ReverseSorted,Hybrid,10,12920.25102
86100,ReverseSorted,Hybrid,50,12768.279592
86200,Random,StandardMerge,0,27.297959
86200,AlmostSorted,StandardMerge,0,16.64898
86200,ReverseSorted,StandardMerge,0,15.865306
86200,Random,Hybrid,10,6498.004082
86200,Random,Hybrid,50,6493.853061
86200,AlmostSorted,Hybrid,10,10.216327
86200,AlmostSorted,Hybrid,50,8.693878
86200,ReverseSorted,Hybrid,10,12943.481633
86200,ReverseSorted,Hybrid,50,12791.967347
86300,Random,StandardMerge,0,27.334694
86300,AlmostSorted,StandardMerge,0,16.667347
86300,ReverseSorted,StandardMerge,0,15.889796
86300,Random,Hybrid,10,6509.230612
86300,Random,Hybrid,50,6505.197959
86300,AlmostSorted,Hybrid,10,10.222449
86300,AlmostSorted,Hybrid,50,8.704082
86300,ReverseSorted,Hybrid,10,12966.712245
86300,ReverseSorted,Hybrid,50,12815.655102
86400,Random,StandardMerge,0,27.371429
86400,AlmostSorted,StandardMerge,0,16.685714
86400,ReverseSorted,StandardMerge,0,15.914286
86400,Random,Hybrid,10,6520.457143
86400,Random,Hybrid,50,6516.542857
86400,AlmostSorted,Hybrid,10,10.228571
86400,AlmostSorted,Hybrid,50,8.714286
86400,ReverseSorted,Hybrid,10,12989.942857
86400,ReverseSorted,Hybrid,50,12839.342857
86500,Random,StandardMerge,0,27.408163
86500,AlmostSorted,StandardMerge,0,16.704082
86500,ReverseSorted,StandardMerge,0,15.938776
86500,Random,Hybrid,10,6531.683673
86500,Random,Hybrid,50,6527.887755
86500,AlmostSorted,Hybrid,10,10.234694
86500,AlmostSorted,Hybrid,50,8.72449
86500,ReverseSorted,Hybrid,10,13013.173469
86500,ReverseSorted,Hybrid,50,12863.030612
86600,Random,StandardMerge,0,27.444898
86600,AlmostSorted,StandardMerge,0,16.722449
86600,ReverseSorted,StandardMerge,0,15.963265
86600,Random,Hybrid,10,6542.910204
86600,Random,Hybrid,50,6539.232653
86600,AlmostSorted,Hybrid,10,10.240816
86600,AlmostSorted,Hybrid,50,8.734694
86600,ReverseSorted,Hybrid,10,13036.404082
86600,ReverseSorted,Hybrid,50,12886.718367
86700,Random,StandardMerge,0,27.481633
86700,AlmostSorted,StandardMerge,0,16.740816
86700,ReverseSorted,StandardMerge,0,15.987755
86700,Random,Hybrid,10,6554.136735
86700,Random,Hybrid,50,6550.577551
86700,AlmostSorted,Hybrid,10,10.246939
86700,AlmostSorted,Hybrid,50,8.744898
86700,ReverseSorted,Hybrid,10,13059.634694
86700,ReverseSorted,Hybrid,50,12910.406122
86800,Random,StandardMerge,0,27.518367
86800,AlmostSorted,StandardMerge,0,16.759184
86800,ReverseSorted,StandardMerge,0,16.012245
86800,Random,Hybrid,10,6565.363265
86800,Random,Hybrid,50,6561.922449
86800,AlmostSorted,Hybrid,10,10.253061
86800,AlmostSorted,Hybrid,50,8.755102
86800,ReverseSorted,Hybrid,10,13082.865306
86800,ReverseSorted,Hybrid,50,12934.093878
86900,Random,StandardMerge,0,27.555102
86900,AlmostSorted,StandardMerge,0,16.777551
86900,ReverseSorted,StandardMerge,0,16.036735
86900,Random,Hybrid,10,6576.589796
86900,Random,Hybrid,50,6573.267347
86900,AlmostSorted,Hybrid,10,10.259184
86900,AlmostSorted,Hybrid,50,8.765306
86900,ReverseSorted,Hybrid,10,13106.095918
86900,ReverseSorted,Hybrid,50,12957.781633
87000,Random,StandardMerge,0,27.591837
87000,AlmostSorted,StandardMerge,0,16.795918
87000,ReverseSorted,StandardMerge,0,16.061224
87000,Random,Hybrid,10,6587.816327
87000,Random,Hybrid,50,6584.612245
87000,AlmostSorted,Hybrid,10,10.265306
87000,AlmostSorted,Hybrid,50,8.77551
87000,ReverseSorted,Hybrid,10,13129.326531
87000,ReverseSorted,Hybrid,50,12981.469388
87100,Random,StandardMerge,0,27.628571
87100,AlmostSorted,StandardMerge,0,16.814286
87100,ReverseSorted,StandardMerge,0,16.085714
87100,Random,Hybrid,10,6599.042857
87100,Random,Hybrid,50,6595.957143
87100,AlmostSorted,Hybrid,10,10.271429
87100,AlmostSorted,Hybrid,50,8.785714
87100,ReverseSorted,Hybrid,10,13152.557143
87100,ReverseSorted,Hybrid,50,13005.157143
87200,Random,StandardMerge,0,27.665306
87200,AlmostSorted,StandardMerge,0,16.832653
87200,ReverseSorted,StandardMerge,0,16.110204
87200,Random,Hybrid,10,6610.269388
87200,Random,Hybrid,50,6607.302041
87200,AlmostSorted,Hybrid,10,10.277551
87200,AlmostSorted,Hybrid,50,8.795918
87200,ReverseSorted,Hybrid,10,13175.787755
87200,ReverseSorted,Hybrid,50,13028.844898
87300,Random,StandardMerge,0,27.702041
87300,AlmostSorted,StandardMerge,0,16.85102
87300,ReverseSorted,StandardMerge,0,16.134694
87300,Random,Hybrid,10,6621.495918
87300,Random,Hybrid,50,6618.646939
87300,AlmostSorted,Hybrid,10,10.283673
87300,AlmostSorted,Hybrid,50,8.806122
87300,ReverseSorted,Hybrid,10,13199.018367
87300,ReverseSorted,Hybrid,50,13052.532653
87400,Random,StandardMerge,0,27.738776
87400,AlmostSorted,StandardMerge,0,16.869388
87400,ReverseSorted,StandardMerge,0,16.159184
87400,Random,Hybrid,10,6632.722449
87400,Random,Hybrid,50,6629.991837
87400,AlmostSorted,Hybrid,10,10.289796
87400,AlmostSorted,Hybrid,50,8.816327
87400,ReverseSorted,Hybrid,10,13222.24898
87400,ReverseSorted,Hybrid,50,13076.220408
87500,Random,StandardMerge,0,27.77551
87500,AlmostSorted,StandardMerge,0,16.887755
87500,ReverseSorted,StandardMerge,0,16.183673
87500,Random,Hybrid,10,6643.94898
87500,Random,Hybrid,50,6641.336735
87500,AlmostSorted,Hybrid,10,10.295918
87500,AlmostSorted,Hybrid,50,8.826531
87500,ReverseSorted,Hybrid,10,13245.479592
87500,ReverseSorted,Hybrid,50,13099.908163
87600,Random,StandardMerge,0,27.812245
87600,AlmostSorted,StandardMerge,0,16.906122
87600,ReverseSorted,StandardMerge,0,16.208163
87600,Random,Hybrid,10,6655.17551
87600,Random,Hybrid,50,6652.681633
87600,AlmostSorted,Hybrid,10,10.302041
87600,AlmostSorted,Hybrid,50,8.836735
87600,ReverseSorted,Hybrid,10,13268.710204
87600,ReverseSorted,Hybrid,50,13123.595918
87700,Random,StandardMerge,0,27.84898
87700,AlmostSorted,StandardMerge,0,16.92449
87700,ReverseSorted,StandardMerge,0,16.232653
87700,Random,Hybrid,10,6666.402041
87700,Random,Hybrid,50,6664.026531
87700,AlmostSorted,Hybrid,10,10.308163
87700,AlmostSorted,Hybrid,50,8.846939
87700,ReverseSorted,Hybrid,10,13291.940816
87700,ReverseSorted,Hybrid,50,13147.283673
87800,Random,StandardMerge,0,27.885714
87800,AlmostSorted,StandardMerge,0,16.942857
87800,ReverseSorted,StandardMerge,0,16.257143
87800,Random,Hybrid,10,6677.628571
87800,Random,Hybrid,50,6675.371429
87800,AlmostSorted,Hybrid,10,10.314286
87800,AlmostSorted,Hybrid,50,8.857143
87800,ReverseSorted,Hybrid,10,13315.171429
87800,ReverseSorted,Hybrid,50,13170.971429
87900,Random,StandardMerge,0,27.922449
87900,AlmostSorted,StandardMerge,0,16.961224
87900,ReverseSorted,StandardMerge,0,16.281633
87900,Random,Hybrid,10,6688.855102
87900,Random,Hybrid,50,6686.716327
87900,AlmostSorted,Hybrid,10,10.320408
87900,AlmostSorted,Hybrid,50,8.867347
87900,ReverseSorted,Hybrid,10,13338.402041
87900,ReverseSorted,Hybrid,50,13194.659184
88000,Random,StandardMerge,0,27.959184
88000,AlmostSorted,StandardMerge,0,16.979592
88000,ReverseSorted,StandardMerge,0,16.306122
88000,Random,Hybrid,10,6700.081633
88000,Random,Hybrid,50,6698.061224
88000,AlmostSorted,Hybrid,10,10.326531
88000,AlmostSorted,Hybrid,50,8.877551
88000,ReverseSorted,Hybrid,10,13361.632653
88000,ReverseSorted,Hybrid,50,13218.346939
88100,Random,StandardMerge,0,27.995918
88100,AlmostSorted,StandardMerge,0,16.997959
88100,ReverseSorted,StandardMerge,0,16.330612
88100,Random,Hybrid,10,6711.308163
88100,Random,Hybrid,50,6709.406122
88100,AlmostSorted,Hybrid,10,10.332653
88100,AlmostSorted,Hybrid,50,8.887755
88100,ReverseSorted,Hybrid,10,13384.863265
88100,ReverseSorted,Hybrid,50,13242.034694
88200,Random,StandardMerge,0,28.032653
88200,AlmostSorted,StandardMerge,0,17.016327
88200,ReverseSorted,StandardMerge,0,16.355102
88200,Random,Hybrid,10,6722.534694
88200,Random,Hybrid,50,6720.75102
88200,AlmostSorted,Hybrid,10,10.338776
88200,AlmostSorted,Hybrid,50,8.897959
88200,ReverseSorted,Hybrid,10,13408.093878
88200,ReverseSorted,Hybrid,50,13265.722449
88300,Random,StandardMerge,0,28.069388
88300,AlmostSorted,StandardMerge,0,17.034694
88300,ReverseSorted,StandardMerge,0,16.379592
88300,Random,Hybrid,10,6733.761224
88300,Random,Hybrid,50,6732.095918
88300,AlmostSorted,Hybrid,10,10.344898
88300,AlmostSorted,Hybrid,50,8.908163
88300,ReverseSorted,Hybrid,10,13431.32449
88300,ReverseSorted,Hybrid,50,13289.410204
88400,Random,StandardMerge,0,28.106122
88400,AlmostSorted,StandardMerge,0,17.053061
88400,ReverseSorted,StandardMerge,0,16.404082
88400,Random,Hybrid,10,6744.987755
